glyph_id,page_number,line_number,sura_number,ayah_number,position,min_x,max_x,min_y,max_y
7265,373,11,16,11,3,700,1198,1385,1517
7266,373,11,16,12,1,0,700,1385,1517
7283,373,12,16,12,2,0,1198,1522,1655
7284,373,13,16,12,3,370,1198,1660,1793
7285,373,13,16,13,1,0,370,1660,1793
7286,374,1,16,13,1,0,1198,10,143
7287,374,2,16,13,2,676,1198,148,281
7288,374,2,16,14,1,0,676,148,281
7289,374,3,16,14,2,0,1198,286,418
7290,374,4,16,14,3,0,1198,423,555
7291,374,5,16,14,4,410,1198,560,693
7292,374,5,16,15,1,0,410,560,693
7293,374,6,16,15,2,0,1198,698,830
7294,374,7,16,15,3,886,1198,835,968
7295,374,7,16,16,1,14,886,835,968
7296,374,8,16,17,1,14,1198,973,1105
7297,374,9,16,18,1,0,1198,1110,1243
7298,374,10,16,18,2,745,1198,1248,1380
7299,374,10,16,19,1,0,745,1248,1380
7300,374,11,16,19,2,886,1198,1385,1517
7301,374,11,16,20,1,0,886,1385,1517
7302,374,12,16,20,2,227,1198,1522,1655
7303,374,12,16,21,1,0,227,1522,1655
7304,374,13,16,21,2,14,1198,1660,1793
7305,375,1,16,22,1,0,1198,10,143
7306,375,2,16,22,2,298,1198,148,281
7307,375,2,16,23,1,0,298,148,281
7308,375,3,16,23,2,0,1198,286,418
7309,375,4,16,23,3,764,1198,423,555
7310,375,4,16,24,1,0,764,423,555
7311,375,5,16,24,2,261,1198,560,693
7312,375,5,16,25,1,0,261,560,693
7313,375,6,16,25,2,0,1198,698,830
7314,375,7,16,25,3,14,1198,835,968
7315,375,8,16,26,1,0,1198,973,1105
7316,375,9,16,26,2,0,1198,1110,1243
7317,375,10,16,26,3,197,1198,1248,1380
7318,375,10,16,27,1,0,197,1248,1380
7319,375,11,16,27,2,0,1198,1385,1517
7320,375,12,16,27,3,0,1198,1522,1655
7321,375,13,16,27,4,14,1198,1660,1793
7322,376,1,16,28,1,0,1198,10,143
7323,376,2,16,28,2,0,1198,148,281
7324,376,3,16,28,3,243,1198,286,418
7325,376,3,16,29,1,0,243,286,418
7326,376,4,16,29,2,0,1198,423,555
7327,376,5,16,29,3,827,1198,560,693
7328,376,5,16,30,1,0,827,560,693
7329,376,6,16,30,2,0,1198,698,830
7330,376,7,16,30,3,0,1198,835,968
7331,376,8,16,30,4,890,1198,973,1105
7332,376,8,16,31,1,0,890,973,1105
7333,376,9,16,31,2,0,1198,1110,1243
7334,376,10,16,31,3,630,1198,1248,1380
7335,376,10,16,32,1,0,630,1248,1380
7336,376,11,16,32,2,0,1198,1385,1517
7337,376,12,16,32,3,597,1198,1522,1655
7338,376,12,16,33,1,0,597,1522,1655
7339,376,13,16,33,2,0,1198,1660,1793
7340,377,1,16,33,1,0,1198,10,143
7341,377,2,16,33,2,520,1198,148,281
7342,377,2,16,34,1,0,520,148,281
7343,377,3,16,34,2,14,1198,286,418
7344,377,4,16,35,1,0,1198,423,555
7345,377,5,16,35,2,0,1198,560,693
7346,377,6,16,35,3,0,1198,698,830
7347,377,7,16,35,4,346,1198,835,968
7348,377,7,16,36,1,0,346,835,968
7349,377,8,16,36,2,0,1198,973,1105
7350,377,9,16,36,3,0,1198,1110,1243
7351,377,10,16,36,4,0,1198,1248,1380
7352,377,11,16,36,5,126,1198,1385,1517
7353,377,11,16,37,1,0,126,1385,1517
7354,377,12,16,37,2,0,1198,1522,1655
7355,377,13,16,37,3,536,1198,1660,1793
7356,377,13,16,38,1,0,536,1660,1793
7357,378,1,16,38,1,0,1198,10,143
7358,378,2,16,38,2,14,1198,148,281
7359,378,3,16,39,1,0,1198,286,418
7360,378,4,16,39,2,435,1198,423,555
7361,378,4,16,40,1,0,435,423,555
7362,378,5,16,40,2,222,1198,560,693
7363,378,5,16,41,1,0,222,560,693
7364,378,6,16,41,2,0,1198,698,830
7365,378,7,16,41,3,0,1198,835,968
7366,378,8,16,41,4,914,1198,973,1105
7367,378,8,16,42,1,14,914,973,1105
7368,378,9,16,43,1,0,1198,1110,1243
7369,378,10,16,43,2,14,1198,1248,1380
7370,378,11,16,44,1,0,1198,1385,1517
7371,378,12,16,44,2,14,1198,1522,1655
7372,378,13,16,45,1,0,1198,1660,1793
7373,379,1,16,45,1,0,1198,10,143
7374,379,2,16,45,2,801,1198,148,281
7375,379,2,16,46,1,0,801,148,281
7376,379,3,16,46,2,858,1198,286,418
7377,379,3,16,47,1,0,858,286,418
7378,379,4,16,47,2,793,1198,423,555
7379,379,4,16,48,1,0,793,423,555
7380,379,5,16,48,2,0,1198,560,693
7381,379,6,16,48,3,792,1198,698,830
7382,379,6,16,49,1,0,792,698,830
7383,379,7,16,49,2,14,1198,835,968
7384,379,8,16,50,1,14,1198,973,1105
7385,379,9,16,51,1,0,1198,1110,1243
7386,379,10,16,51,2,492,1198,1248,1380
7387,379,10,16,52,1,0,492,1248,1380
7388,379,11,16,52,2,14,1198,1385,1517
7389,379,12,16,53,1,0,1198,1522,1655
7390,379,13,16,53,2,745,1198,1660,1793
7391,379,13,16,54,1,0,745,1660,1793
7392,380,1,16,54,1,259,1198,10,143
7393,380,1,16,55,1,0,259,10,143
7394,380,2,16,55,2,14,1198,148,281
7395,380,3,16,56,1,0,1198,286,418
7396,380,4,16,56,2,269,1198,423,555
7397,380,4,16,57,1,0,269,423,555
7398,380,5,16,57,2,134,1198,560,693
7399,380,5,16,58,1,0,134,560,693
7400,380,6,16,58,2,0,1198,698,830
7401,380,7,16,58,3,928,1198,835,968
7402,380,7,16,59,1,0,928,835,968
7403,380,8,16,59,2,0,1198,973,1105
7404,380,9,16,59,3,541,1198,1110,1243
7405,380,9,16,60,1,0,541,1110,1243
7406,380,10,16,60,2,0,1198,1248,1380
7423,380,11,16,60,3,665,1198,1385,1517
7424,380,11,16,61,1,0,665,1385,1517
7425,380,12,16,61,2,0,1198,1522,1655
7426,380,13,16,61,3,0,1198,1660,1793
7427,381,1,16,61,1,249,1198,10,143
7428,381,1,16,62,1,0,249,10,143
7429,381,2,16,62,2,0,1198,148,281
7430,381,3,16,62,3,0,1198,286,418
7431,381,4,16,62,4,842,1198,423,555
7432,381,4,16,63,1,0,842,423,555
7433,381,5,16,63,2,0,1198,560,693
7434,381,6,16,63,3,153,1198,698,830
7435,381,6,16,64,1,0,153,698,830
7436,381,7,16,64,2,0,1198,835,968
7437,381,8,16,64,3,14,1198,973,1105
7438,381,9,16,65,1,0,1198,1110,1243
7439,381,10,16,65,2,0,1198,1248,1380
7440,381,11,16,65,3,857,1198,1385,1517
7441,381,11,16,66,1,0,857,1385,1517
7442,381,12,16,66,2,0,1198,1522,1655
7443,381,13,16,66,3,349,1198,1660,1793
7444,381,13,16,67,1,0,349,1660,1793
7445,382,1,16,67,1,0,1198,10,143
7446,382,2,16,67,2,14,1198,148,281
7447,382,3,16,68,1,0,1198,286,418
7448,382,4,16,68,2,220,1198,423,555
7449,382,4,16,69,1,0,220,423,555
7450,382,5,16,69,2,0,1198,560,693
7451,382,6,16,69,3,0,1198,698,830
7452,382,7,16,69,4,0,1198,835,968
7453,382,8,16,69,5,826,1198,973,1105
7454,382,8,16,70,1,0,826,973,1105
7455,382,9,16,70,2,0,1198,1110,1243
7456,382,10,16,70,3,14,1198,1248,1380
7457,382,11,16,71,1,0,1198,1385,1517
7458,382,12,16,71,2,0,1198,1522,1655
7459,382,13,16,71,3,0,1198,1660,1793
7460,383,1,16,71,1,837,1198,10,143
7461,383,1,16,72,1,0,837,10,143
7462,383,2,16,72,2,0,1198,148,281
7463,383,3,16,72,3,0,1198,286,418
7464,383,4,16,72,4,13,1198,423,555
7465,383,5,16,73,1,0,1198,560,693
7466,383,6,16,73,2,14,1198,698,830
7467,383,7,16,74,1,0,1198,835,968
7468,383,8,16,74,2,624,1198,973,1105
7469,383,8,16,75,1,0,624,973,1105
7470,383,9,16,75,2,0,1198,1110,1243
7471,383,10,16,75,3,0,1198,1248,1380
7472,383,11,16,75,4,14,1198,1385,1517
7473,383,12,16,76,1,0,1198,1522,1655
7474,383,13,16,76,2,0,1198,1660,1793
7475,384,1,16,76,1,0,1198,10,143
7476,384,2,16,76,2,130,1198,148,281
7477,384,2,16,77,1,0,130,148,281
7478,384,3,16,77,2,0,1198,286,418
7479,384,4,16,77,3,0,1198,423,555
7480,384,5,16,77,4,950,1198,560,693
7481,384,5,16,78,1,0,950,560,693
7482,384,6,16,78,2,0,1198,698,830
7483,384,7,16,78,3,294,1198,835,968
7484,384,7,16,79,1,0,294,835,968
7485,384,8,16,79,2,0,1198,973,1105
7486,384,9,16,79,3,14,1198,1110,1243
7487,384,10,16,80,1,0,1198,1248,1380
7488,384,11,16,80,2,0,1198,1385,1517
7489,384,12,16,80,3,0,1198,1522,1655
7490,384,13,16,80,4,14,1198,1660,1793
7491,385,1,16,81,1,0,1198,10,143
7492,385,2,16,81,2,0,1198,148,281
7493,385,3,16,81,3,0,1198,286,418
7494,385,4,16,81,4,287,1198,423,555
7495,385,4,16,82,1,0,287,423,555
7496,385,5,16,82,2,433,1198,560,693
7497,385,5,16,83,1,0,433,560,693
7498,385,6,16,83,2,163,1198,698,830
7499,385,6,16,84,1,0,163,698,830
7500,385,7,16,84,2,0,1198,835,968
7501,385,8,16,84,3,481,1198,973,1105
7502,385,8,16,85,1,0,481,973,1105
7503,385,9,16,85,2,14,1198,1110,1243
7504,385,10,16,86,1,0,1198,1248,1380
7505,385,11,16,86,2,0,1198,1385,1517
7506,385,12,16,86,3,189,1198,1522,1655
7507,385,12,16,87,1,0,189,1522,1655
7508,385,13,16,87,2,0,1198,1660,1793
7509,386,1,16,87,1,884,1198,10,143
7510,386,1,16,88,1,0,884,10,143
7511,386,2,16,88,2,0,1198,148,281
7512,386,3,16,88,3,841,1198,286,418
7513,386,3,16,89,1,0,841,286,418
7514,386,4,16,89,2,0,1198,423,555
7515,386,5,16,89,3,0,1198,560,693
7516,386,6,16,89,4,14,1198,698,830
7517,386,7,16,90,1,0,1198,835,968
7518,386,8,16,90,2,0,1198,973,1105
7519,386,9,16,90,3,492,1198,1110,1243
7520,386,9,16,91,1,0,492,1110,1243
7521,386,10,16,91,2,0,1198,1248,1380
7522,386,11,16,91,3,0,1198,1385,1517
7523,386,12,16,91,4,819,1198,1522,1655
7524,386,12,16,92,1,0,819,1522,1655
7525,386,13,16,92,2,0,1198,1660,1793
7526,387,1,16,92,1,0,1198,10,143
7527,387,2,16,92,2,0,1198,148,281
7528,387,3,16,92,3,319,1198,286,418
7529,387,3,16,93,1,0,319,286,418
7530,387,4,16,93,2,0,1198,423,555
7531,387,5,16,93,3,14,1198,560,693
7532,387,6,16,94,1,0,1198,698,830
7533,387,7,16,94,2,0,1198,835,968
7534,387,8,16,94,3,304,1198,973,1105
7535,387,8,16,95,1,0,304,973,1105
7536,387,9,16,95,2,0,1198,1110,1243
7537,387,10,16,95,3,532,1198,1248,1380
7538,387,10,16,96,1,0,532,1248,1380
7539,387,11,16,96,2,0,1198,1385,1517
7540,387,12,16,96,3,263,1198,1522,1655
7541,387,12,16,97,1,0,263,1522,1655
7542,387,13,16,97,2,0,1198,1660,1793
7543,388,1,16,97,1,0,1198,10,143
7544,388,2,16,97,2,707,1198,148,281
7545,388,2,16,98,1,0,707,148,281
7546,388,3,16,98,2,380,1198,286,418
7547,388,3,16,99,1,0,380,286,418
7548,388,4,16,99,2,14,1198,423,555
7549,388,5,16,100,1,0,1198,560,693
7550,388,6,16,100,2,761,1198,698,830
7551,388,6,16,101,1,0,761,698,830
7552,388,7,16,101,2,0,1198,835,968
7553,388,8,16,101,3,423,1198,973,1105
7554,388,8,16,102,1,0,423,973,1105
7555,388,9,16,102,2,0,1198,1110,1243
7556,388,10,16,102,3,365,1198,1248,1380
7557,388,10,16,103,1,0,365,1248,1380
7558,388,11,16,103,2,0,1198,1385,1517
7559,388,12,16,103,3,0,1198,1522,1655
7560,388,13,16,103,4,948,1198,1660,1793
7561,388,13,16,104,1,0,948,1660,1793
7562,389,1,16,104,1,139,1198,10,143
7563,389,1,16,105,1,0,139,10,143
7564,389,2,16,105,2,0,1198,148,281
7565,389,3,16,105,3,302,1198,286,418
7566,389,3,16,106,1,0,302,286,418
7567,389,4,16,106,2,0,1198,423,555
7568,389,5,16,106,3,0,1198,560,693
7569,389,6,16,106,4,0,1198,698,830
7570,389,7,16,106,5,744,1198,835,968
7571,389,7,16,107,1,0,744,835,968
7572,389,8,16,107,2,0,1198,973,1105
7573,389,9,16,107,3,881,1198,1110,1243
7590,389,9,16,108,1,0,881,1110,1243
7591,389,10,16,108,2,6,1198,1248,1380
7592,389,11,16,109,1,6,1198,1385,1517
7593,389,12,16,110,1,0,1198,1522,1655
7594,389,13,16,110,2,0,1198,1660,1793
7595,390,1,16,110,1,547,1198,10,143
7596,390,1,16,111,1,0,547,10,143
7597,390,2,16,111,2,0,1198,148,281
7598,390,3,16,111,3,481,1198,286,418
7599,390,3,16,112,1,0,481,286,418
7600,390,4,16,112,2,0,1198,423,555
7601,390,5,16,112,3,0,1198,560,693
7602,390,6,16,112,4,0,1198,698,830
7603,390,7,16,112,5,845,1198,835,968
7604,390,7,16,113,1,0,845,835,968
7605,390,8,16,113,2,14,1198,973,1105
7606,390,9,16,114,1,0,1198,1110,1243
7607,390,10,16,114,2,139,1198,1248,1380
7608,390,10,16,115,1,0,139,1248,1380
7609,390,11,16,115,2,0,1198,1385,1517
7610,390,12,16,115,3,0,1198,1522,1655
7611,390,13,16,115,4,302,1198,1660,1793
7612,390,13,16,116,1,0,302,1660,1793
7613,391,1,16,116,1,0,1198,10,143
7614,391,2,16,116,2,0,1198,148,281
7615,391,3,16,116,3,14,1198,286,418
7616,391,4,16,117,1,14,1198,423,555
7617,391,5,16,118,1,0,1198,560,693
7618,391,6,16,118,2,0,1198,698,830
7619,391,7,16,118,3,614,1198,835,968
7620,391,7,16,119,1,0,614,835,968
7621,391,8,16,119,2,0,1198,973,1105
7622,391,9,16,119,3,0,1198,1110,1243
7623,391,10,16,119,4,912,1198,1248,1380
7624,391,10,16,120,1,0,912,1248,1380
7625,391,11,16,120,2,205,1198,1385,1517
7626,391,11,16,121,1,0,205,1385,1517
7627,391,12,16,121,2,14,1198,1522,1655
7628,391,13,16,122,1,0,1198,1660,1793
7629,392,1,16,122,1,728,1198,10,143
7630,392,1,16,123,1,0,728,10,143
7631,392,2,16,123,2,13,1198,148,281
7632,392,3,16,124,1,0,1198,286,418
7633,392,4,16,124,2,0,1198,423,555
7634,392,5,16,124,3,571,1198,560,693
7635,392,5,16,125,1,0,571,560,693
7636,392,6,16,125,2,0,1198,698,830
7637,392,7,16,125,3,0,1198,835,968
7638,392,8,16,125,4,362,1198,973,1105
7639,392,8,16,126,1,0,362,973,1105
7640,392,9,16,126,2,0,1198,1110,1243
7641,392,10,16,126,3,556,1198,1248,1380
7642,392,10,16,127,1,0,556,1248,1380
7643,392,11,16,127,2,0,1198,1385,1517
7644,392,12,16,127,3,735,1198,1522,1655
7645,392,12,16,128,1,0,735,1522,1655
7646,392,13,16,128,2,259,1198,1660,1793
7647,393,3,17,1,1,0,1198,286,418
7648,393,4,17,1,2,0,1198,423,555
7649,393,5,17,1,3,463,1198,560,693
7650,393,5,17,2,1,0,463,560,693
7651,393,6,17,2,2,0,1198,698,830
7652,393,7,17,2,3,842,1198,835,968
7653,393,7,17,3,1,0,842,835,968
7654,393,8,17,3,2,777,1198,973,1105
7655,393,8,17,4,1,0,777,973,1105
7656,393,9,17,4,2,0,1198,1110,1243
7657,393,10,17,4,3,850,1198,1248,1380
7658,393,10,17,5,1,0,850,1248,1380
7659,393,11,17,5,2,0,1198,1385,1517
7660,393,12,17,5,3,672,1198,1522,1655
7661,393,12,17,6,1,0,672,1522,1655
7662,393,13,17,6,2,9,1198,1660,1793
7663,394,1,17,7,1,0,1198,10,143
7664,394,2,17,7,2,0,1198,148,281
7665,394,3,17,7,3,0,1198,286,418
7666,394,4,17,7,4,945,1198,423,555
7667,394,4,17,8,1,0,945,423,555
7668,394,5,17,8,2,192,1198,560,693
7669,394,5,17,9,1,0,192,560,693
7670,394,6,17,9,2,0,1198,698,830
7671,394,7,17,9,3,14,1198,835,968
7672,394,8,17,10,1,0,1198,973,1105
7673,394,9,17,10,2,981,1198,1110,1243
7674,394,9,17,11,1,0,981,1110,1243
7675,394,10,17,11,2,554,1198,1248,1380
7676,394,10,17,12,1,0,554,1248,1380
7677,394,11,17,12,2,0,1198,1385,1517
7678,394,12,17,12,3,0,1198,1522,1655
7679,394,13,17,12,4,141,1198,1660,1793
7680,394,13,17,13,1,0,141,1660,1793
7681,395,1,17,13,1,0,1198,10,143
7682,395,2,17,13,2,444,1198,148,281
7683,395,2,17,14,1,0,444,148,281
7684,395,3,17,14,2,424,1198,286,418
7685,395,3,17,15,1,0,424,286,418
7686,395,4,17,15,2,0,1198,423,555
7687,395,5,17,15,3,0,1198,560,693
7688,395,6,17,15,4,662,1198,698,830
7689,395,6,17,16,1,0,662,698,830
7690,395,7,17,16,2,0,1198,835,968
7691,395,8,17,16,3,649,1198,973,1105
7692,395,8,17,17,1,0,649,973,1105
7693,395,9,17,17,2,0,1198,1110,1243
7694,395,10,17,17,3,932,1198,1248,1380
7695,395,10,17,18,1,0,932,1248,1380
7696,395,11,17,18,2,0,1198,1385,1517
7697,395,12,17,18,3,466,1198,1522,1655
7698,395,12,17,19,1,0,466,1522,1655
7699,395,13,17,19,2,0,1198,1660,1793
7700,396,1,17,19,1,913,1198,10,143
7701,396,1,17,20,1,0,913,10,143
7702,396,2,17,20,2,433,1198,148,281
7703,396,2,17,21,1,0,433,148,281
7704,396,3,17,21,2,0,1198,286,418
7705,396,4,17,21,3,936,1198,423,555
7706,396,4,17,22,1,0,936,423,555
7707,396,5,17,22,2,931,1198,560,693
7708,396,5,17,23,1,0,931,560,693
7709,396,6,17,23,2,0,1198,698,830
7710,396,7,17,23,3,0,1198,835,968
7711,396,8,17,23,4,941,1198,973,1105
7712,396,8,17,24,1,0,941,973,1105
7713,396,9,17,24,2,303,1198,1110,1243
7714,396,9,17,25,1,0,303,1110,1243
7715,396,10,17,25,2,0,1198,1248,1380
7716,396,11,17,25,3,738,1198,1385,1517
7717,396,11,17,26,1,0,738,1385,1517
7718,396,12,17,26,2,358,1198,1522,1655
7719,396,12,17,27,1,0,358,1522,1655
7720,396,13,17,27,2,13,1198,1660,1793
7721,397,1,17,28,1,0,1198,10,143
7722,397,2,17,28,2,574,1198,148,281
7723,397,2,17,29,1,0,574,148,281
7724,397,3,17,29,2,0,1198,286,418
7725,397,4,17,29,3,918,1198,423,555
7726,397,4,17,30,1,0,918,423,555
7727,397,5,17,30,2,465,1198,560,693
7728,397,5,17,31,1,0,465,560,693
7729,397,6,17,31,2,0,1198,698,830
7730,397,7,17,31,3,759,1198,835,968
7731,397,7,17,32,1,0,759,835,968
7732,397,8,17,32,2,806,1198,973,1105
7733,397,8,17,33,1,0,806,973,1105
7734,397,9,17,33,2,0,1198,1110,1243
7751,397,10,17,33,3,14,1198,1248,1380
7752,397,11,17,34,1,0,1198,1385,1517
7753,397,12,17,34,2,0,1198,1522,1655
7754,397,13,17,34,3,936,1198,1660,1793
7755,397,13,17,35,1,0,936,1660,1793
7756,398,1,17,35,1,231,1198,10,143
7757,398,1,17,36,1,0,231,10,143
7758,398,2,17,36,2,0,1198,148,281
7759,398,3,17,36,3,350,1198,286,418
7760,398,3,17,37,1,0,350,286,418
7761,398,4,17,37,2,0,1198,423,555
7762,398,5,17,37,3,785,1198,560,693
7763,398,5,17,38,1,0,785,560,693
7764,398,6,17,38,2,923,1198,698,830
7765,398,6,17,39,1,0,923,698,830
7766,398,7,17,39,2,0,1198,835,968
7767,398,8,17,39,3,912,1198,973,1105
7768,398,8,17,40,1,0,912,973,1105
7769,398,9,17,40,2,141,1198,1110,1243
7770,398,9,17,41,1,0,141,1110,1243
7771,398,10,17,41,2,0,1198,1248,1380
7772,398,11,17,41,3,895,1198,1385,1517
7773,398,11,17,42,1,0,895,1385,1517
7774,398,12,17,42,2,365,1198,1522,1655
7775,398,12,17,43,1,0,365,1522,1655
7776,398,13,17,43,2,496,1198,1660,1793
7777,398,13,17,44,1,0,496,1660,1793
7778,399,1,17,44,1,0,1198,10,143
7779,399,2,17,44,2,0,1198,148,281
7780,399,3,17,44,3,724,1198,286,418
7781,399,3,17,45,1,0,724,286,418
7782,399,4,17,45,2,14,1198,423,555
7783,399,5,17,46,1,0,1198,560,693
7784,399,6,17,46,2,0,1198,698,830
7785,399,7,17,46,3,759,1198,835,968
7786,399,7,17,47,1,0,759,835,968
7787,399,8,17,47,2,0,1198,973,1105
7788,399,9,17,47,3,419,1198,1110,1243
7789,399,9,17,48,1,0,419,1110,1243
7790,399,10,17,48,2,13,1198,1248,1380
7791,399,11,17,49,1,0,1198,1385,1517
7792,399,12,17,49,2,929,1198,1522,1655
7793,399,12,17,50,1,197,929,1522,1655
7794,399,12,17,51,1,0,197,1522,1655
7795,399,13,17,51,2,0,1198,1660,1793
7796,400,1,17,51,1,0,1198,10,143
7797,400,2,17,51,2,0,1198,148,281
7798,400,3,17,51,3,988,1198,286,418
7799,400,3,17,52,1,0,988,286,418
7800,400,4,17,52,2,623,1198,423,555
7801,400,4,17,53,1,0,623,423,555
7802,400,5,17,53,2,0,1198,560,693
7803,400,6,17,53,3,479,1198,698,830
7804,400,6,17,54,1,0,479,698,830
7805,400,7,17,54,2,0,1198,835,968
7806,400,8,17,54,3,762,1198,973,1105
7807,400,8,17,55,1,0,762,973,1105
7808,400,9,17,55,2,0,1198,1110,1243
7809,400,10,17,55,3,701,1198,1248,1380
7810,400,10,17,56,1,0,701,1248,1380
7811,400,11,17,56,2,13,1198,1385,1517
7812,400,12,17,57,1,0,1198,1522,1655
7813,400,13,17,57,2,0,1198,1660,1793
7814,401,1,17,57,1,228,1198,10,143
7815,401,1,17,58,1,0,228,10,143
7816,401,2,17,58,2,0,1198,148,281
7817,401,3,17,58,3,14,1198,286,418
7818,401,4,17,59,1,0,1198,423,555
7819,401,5,17,59,2,0,1198,560,693
7820,401,6,17,59,3,394,1198,698,830
7821,401,6,17,60,1,0,394,698,830
7822,401,7,17,60,2,0,1198,835,968
7823,401,8,17,60,3,0,1198,973,1105
7824,401,9,17,60,4,190,1198,1110,1243
7825,401,9,17,61,1,0,190,1110,1243
7826,401,10,17,61,2,0,1198,1248,1380
7827,401,11,17,61,3,538,1198,1385,1517
7828,401,11,17,62,1,0,538,1385,1517
7829,401,12,17,62,2,0,1198,1522,1655
7830,401,13,17,62,3,722,1198,1660,1793
7831,401,13,17,63,1,0,722,1660,1793
7832,402,1,17,63,1,325,1198,10,143
7833,402,1,17,64,1,0,325,10,143
7834,402,2,17,64,2,0,1198,148,281
7835,402,3,17,64,3,0,1198,286,418
7836,402,4,17,64,4,488,1198,423,555
7837,402,4,17,65,1,0,488,423,555
7838,402,5,17,65,2,396,1198,560,693
7839,402,5,17,66,1,0,396,560,693
7840,402,6,17,66,2,0,1198,698,830
7841,402,7,17,66,3,833,1198,835,968
7842,402,7,17,67,1,0,833,835,968
7843,402,8,17,67,2,0,1198,973,1105
7844,402,9,17,67,3,616,1198,1110,1243
7845,402,9,17,68,1,0,616,1110,1243
7846,402,10,17,68,2,0,1198,1248,1380
7847,402,11,17,68,3,961,1198,1385,1517
7848,402,11,17,69,1,0,961,1385,1517
7849,402,12,17,69,2,0,1198,1522,1655
7850,402,13,17,69,3,322,1198,1660,1793
7851,402,13,17,70,1,0,322,1660,1793
7852,403,1,17,70,1,0,1198,10,143
7853,403,2,17,70,2,0,1198,148,281
7854,403,3,17,70,3,931,1198,286,418
7855,403,3,17,71,1,0,931,286,418
7856,403,4,17,71,2,0,1198,423,555
7857,403,5,17,71,3,962,1198,560,693
7858,403,5,17,72,1,0,962,560,693
7859,403,6,17,72,2,641,1198,698,830
7860,403,6,17,73,1,0,641,698,830
7861,403,7,17,73,2,0,1198,835,968
7862,403,8,17,73,3,703,1198,973,1105
7863,403,8,17,74,1,0,703,973,1105
7864,403,9,17,74,2,492,1198,1110,1243
7865,403,9,17,75,1,0,492,1110,1243
7866,403,10,17,75,2,14,1198,1248,1380
7867,403,11,17,76,1,0,1198,1385,1517
7868,403,12,17,76,2,142,1198,1522,1655
7869,403,12,17,77,1,0,142,1522,1655
7870,403,13,17,77,2,0,1198,1660,1793
7871,404,1,17,77,1,930,1198,10,143
7872,404,1,17,78,1,0,930,10,143
7873,404,2,17,78,2,14,1198,148,281
7874,404,3,17,79,1,0,1198,286,418
7875,404,4,17,79,2,630,1198,423,555
7876,404,4,17,80,1,0,630,423,555
7877,404,5,17,80,2,0,1198,560,693
7878,404,6,17,80,3,594,1198,698,830
7879,404,6,17,81,1,0,594,698,830
7880,404,7,17,81,2,316,1198,835,968
7881,404,7,17,82,1,0,316,835,968
7882,404,8,17,82,2,0,1198,973,1105
7883,404,9,17,82,3,638,1198,1110,1243
7884,404,9,17,83,1,0,638,1110,1243
7885,404,10,17,83,2,14,1198,1248,1380
7886,404,11,17,84,1,0,1198,1385,1517
7887,404,12,17,84,2,798,1198,1522,1655
7888,404,12,17,85,1,0,798,1522,1655
7889,404,13,17,85,2,14,1198,1660,1793
7890,405,1,17,86,1,0,1198,10,143
7891,405,2,17,86,2,393,1198,148,281
7892,405,2,17,87,1,0,393,148,281
7893,405,3,17,87,2,236,1198,286,418
7894,405,3,17,88,1,0,236,286,418
7895,405,4,17,88,2,0,1198,423,555
7896,405,5,17,88,3,0,1198,560,693
7897,405,6,17,88,4,943,1198,698,830
7898,405,6,17,89,1,0,943,698,830
7899,405,7,17,89,2,14,1198,835,968
7900,405,8,17,90,1,0,1198,973,1105
7901,405,9,17,90,2,921,1198,1110,1243
7902,405,9,17,91,1,0,921,1110,1243
7903,405,10,17,91,2,419,1198,1248,1380
7904,405,10,17,92,1,0,419,1248,1380
7905,405,11,17,92,2,0,1198,1385,1517
7906,405,12,17,92,3,963,1198,1522,1655
7907,405,12,17,93,1,0,963,1522,1655
7924,405,13,17,93,2,0,1198,1660,1793
7925,406,1,17,93,1,0,1198,10,143
7926,406,2,17,93,2,945,1198,148,281
7927,406,2,17,94,1,0,945,148,281
7928,406,3,17,94,2,102,1198,286,418
7929,406,3,17,95,1,0,102,286,418
7930,406,4,17,95,2,0,1198,423,555
7931,406,5,17,95,3,212,1198,560,693
7932,406,5,17,96,1,0,212,560,693
7933,406,6,17,96,2,0,1198,698,830
7934,406,7,17,96,3,792,1198,835,968
7935,406,7,17,97,1,0,792,835,968
7936,406,8,17,97,2,0,1198,973,1105
7937,406,9,17,97,3,0,1198,1110,1243
7938,406,10,17,97,4,357,1198,1248,1380
7939,406,10,17,98,1,0,357,1248,1380
7940,406,11,17,98,2,0,1198,1385,1517
7941,406,12,17,98,3,439,1198,1522,1655
7942,406,12,17,99,1,0,439,1522,1655
7943,406,13,17,99,2,0,1198,1660,1793
7944,407,1,17,99,1,0,1198,10,143
7945,407,2,17,99,2,902,1198,148,281
7946,407,2,17,100,1,0,902,148,281
7947,407,3,17,100,2,13,1198,286,418
7948,407,4,17,101,1,0,1198,423,555
7949,407,5,17,101,2,0,1198,560,693
7950,407,6,17,101,3,904,1198,698,830
7951,407,6,17,102,1,0,904,698,830
7952,407,7,17,102,2,0,1198,835,968
7953,407,8,17,102,3,948,1198,973,1105
7954,407,8,17,103,1,0,948,973,1105
7955,407,9,17,103,2,723,1198,1110,1243
7956,407,9,17,104,1,0,723,1110,1243
7957,407,10,17,104,2,12,1198,1248,1380
7958,407,11,17,105,1,0,1198,1385,1517
7959,407,12,17,105,2,924,1198,1522,1655
7960,407,12,17,106,1,0,924,1522,1655
7961,407,13,17,106,2,624,1198,1660,1793
7962,407,13,17,107,1,0,624,1660,1793
